Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.05 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 2048
Bucket size: 2048 bytes
Data read from each file per batch: 4.00MB

Total Batches: 8192
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 64, K32
Memory Limit: 483544MB


posix_fallocate (2199023257856 bytes) took 17.407 seconds


[0.57%] | Read: 2.0865s | Write: 0.2880s | Batch Time: 2.374528s | Total Time: 112.60s | ETA: 19512.49s | Throughput: 107.81 MB/s
[0.59%] | Read: 2.1030s | Write: 0.3052s | Batch Time: 2.408191s | Total Time: 115.00s | ETA: 19512.23s | Throughput: 106.30 MB/s
[0.60%] | Read: 2.0852s | Write: 0.3252s | Batch Time: 2.410492s | Total Time: 117.41s | ETA: 19512.26s | Throughput: 106.20 MB/s
[0.61%] | Read: 2.1071s | Write: 0.3033s | Batch Time: 2.410490s | Total Time: 119.82s | ETA: 19512.19s | Throughput: 106.20 MB/s
[0.62%] | Read: 2.0710s | Write: 0.2699s | Batch Time: 2.340855s | Total Time: 122.17s | ETA: 19500.92s | Throughput: 109.36 MB/s
[0.63%] | Read: 2.1346s | Write: 0.4123s | Batch Time: 2.546923s | Total Time: 124.71s | ETA: 19522.25s | Throughput: 100.51 MB/s
[0.65%] | Read: 2.0842s | Write: 0.3181s | Batch Time: 2.402329s | Total Time: 127.11s | ETA: 19520.48s | Throughput: 106.56 MB/s
[0.66%] | Read: 2.0618s | Write: 0.3240s | Batch Time: 2.385800s | Total Time: 129.50s | ETA: 19516.19s | Throughput: 107.30 MB/s
[0.67%] | Read: 2.1004s | Write: 0.3224s | Batch Time: 2.422712s | Total Time: 131.92s | ETA: 19517.43s | Throughput: 105.67 MB/s
[0.68%] | Read: 2.0845s | Write: 0.2919s | Batch Time: 2.376375s | Total Time: 134.30s | ETA: 19511.81s | Throughput: 107.73 MB/s
[0.70%] | Read: 2.0400s | Write: 0.2902s | Batch Time: 2.330245s | Total Time: 136.63s | ETA: 19499.71s | Throughput: 109.86 MB/s
[0.71%] | Read: 2.0758s | Write: 0.3176s | Batch Time: 2.393364s | Total Time: 139.02s | ETA: 19496.81s | Throughput: 106.96 MB/s
[0.72%] | Read: 2.0810s | Write: 0.3215s | Batch Time: 2.402452s | Total Time: 141.43s | ETA: 19495.17s | Throughput: 106.56 MB/s
[0.73%] | Read: 2.0766s | Write: 0.3188s | Batch Time: 2.395489s | Total Time: 143.82s | ETA: 19492.56s | Throughput: 106.87 MB/s
[0.74%] | Read: 2.0628s | Write: 0.2867s | Batch Time: 2.349448s | Total Time: 146.17s | ETA: 19483.83s | Throughput: 108.96 MB/s
[0.76%] | Read: 2.1038s | Write: 0.2894s | Batch Time: 2.393206s | Total Time: 148.56s | ETA: 19481.04s | Throughput: 106.97 MB/s
[0.77%] | Read: 2.0939s | Write: 0.3168s | Batch Time: 2.410685s | Total Time: 150.97s | ETA: 19480.51s | Throughput: 106.19 MB/s
[0.78%] | Read: 2.1071s | Write: 0.3154s | Batch Time: 2.422513s | Total Time: 153.40s | ETA: 19481.43s | Throughput: 105.68 MB/s
[0.79%] | Read: 2.0748s | Write: 0.3167s | Batch Time: 2.391490s | Total Time: 155.79s | ETA: 19478.37s | Throughput: 107.05 MB/s
[0.81%] | Read: 2.0825s | Write: 0.2893s | Batch Time: 2.371720s | Total Time: 158.16s | ETA: 19472.89s | Throughput: 107.94 MB/s
[0.82%] | Read: 2.0839s | Write: 0.2891s | Batch Time: 2.373011s | Total Time: 160.53s | ETA: 19467.66s | Throughput: 107.88 MB/s
[0.83%] | Read: 2.1032s | Write: 0.3159s | Batch Time: 2.419035s | Total Time: 162.95s | ETA: 19468.02s | Throughput: 105.83 MB/s
[0.84%] | Read: 2.1067s | Write: 0.3079s | Batch Time: 2.414550s | Total Time: 165.37s | ETA: 19467.77s | Throughput: 106.02 MB/s
[0.85%] | Read: 2.0623s | Write: 0.3213s | Batch Time: 2.383603s | Total Time: 167.75s | ETA: 19463.86s | Throughput: 107.40 MB/s
[0.87%] | Read: 2.1018s | Write: 0.3726s | Batch Time: 2.474457s | Total Time: 170.23s | ETA: 19470.39s | Throughput: 103.46 MB/s
[0.88%] | Read: 2.0639s | Write: 0.2894s | Batch Time: 2.353252s | Total Time: 172.58s | ETA: 19463.00s | Throughput: 108.79 MB/s
[0.89%] | Read: 2.0675s | Write: 0.3167s | Batch Time: 2.384166s | Total Time: 174.96s | ETA: 19459.19s | Throughput: 107.38 MB/s
[0.90%] | Read: 2.0991s | Write: 0.3212s | Batch Time: 2.420347s | Total Time: 177.38s | ETA: 19459.38s | Throughput: 105.77 MB/s
[0.92%] | Read: 2.0448s | Write: 0.3101s | Batch Time: 2.354863s | Total Time: 179.74s | ETA: 19452.44s | Throughput: 108.71 MB/s
[0.93%] | Read: 2.0802s | Write: 0.2762s | Batch Time: 2.356457s | Total Time: 182.09s | ETA: 19445.77s | Throughput: 108.64 MB/s
[0.94%] | Read: 2.0712s | Write: 0.2844s | Batch Time: 2.355604s | Total Time: 184.45s | ETA: 19439.12s | Throughput: 108.68 MB/s
[0.95%] | Read: 2.1089s | Write: 0.3136s | Batch Time: 2.422485s | Total Time: 186.87s | ETA: 19439.54s | Throughput: 105.68 MB/s
[0.96%] | Read: 2.0918s | Write: 0.3114s | Batch Time: 2.403118s | Total Time: 189.28s | ETA: 19437.89s | Throughput: 106.53 MB/s
[0.98%] | Read: 2.0957s | Write: 0.3136s | Batch Time: 2.409337s | Total Time: 191.69s | ETA: 19436.86s | Throughput: 106.25 MB/s
[0.99%] | Read: 2.0943s | Write: 0.2844s | Batch Time: 2.378750s | Total Time: 194.06s | ETA: 19432.74s | Throughput: 107.62 MB/s
[1.00%] | Read: 2.0894s | Write: 0.2866s | Batch Time: 2.376005s | Total Time: 196.44s | ETA: 19428.38s | Throughput: 107.74 MB/s
[1.01%] | Read: 2.0783s | Write: 0.3154s | Batch Time: 2.393620s | Total Time: 198.83s | ETA: 19425.79s | Throughput: 106.95 MB/s
[1.03%] | Read: 2.0765s | Write: 0.3136s | Batch Time: 2.390099s | Total Time: 201.22s | ETA: 19422.87s | Throughput: 107.11 MB/s
[1.04%] | Read: 2.0829s | Write: 0.3135s | Batch Time: 2.396380s | Total Time: 203.62s | ETA: 19420.56s | Throughput: 106.83 MB/s
[1.05%] | Read: 2.0779s | Write: 0.2849s | Batch Time: 2.362843s | Total Time: 205.98s | ETA: 19415.09s | Throughput: 108.34 MB/s
[1.06%] | Read: 2.0728s | Write: 0.2860s | Batch Time: 2.358791s | Total Time: 208.34s | ETA: 19409.31s | Throughput: 108.53 MB/s
