Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 1.91 MB
Memory Size per Batch: 128MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 2, K32
Memory Limit: 483544MB


posix_fallocate (68719476808 bytes) took 0.646 seconds


[25.78%] | Read: 0.7923s | Write: 0.1347s | Batch Time: 0.927047s | Total Time: 119.73s | ETA: 344.68s | Throughput: 138.07 MB/s
[25.98%] | Read: 0.7987s | Write: 0.1265s | Batch Time: 0.925137s | Total Time: 120.65s | ETA: 343.82s | Throughput: 138.36 MB/s
[26.17%] | Read: 0.7817s | Write: 0.1276s | Batch Time: 0.909240s | Total Time: 121.56s | ETA: 342.92s | Throughput: 140.78 MB/s
[26.37%] | Read: 0.8063s | Write: 0.1267s | Batch Time: 0.932971s | Total Time: 122.50s | ETA: 342.08s | Throughput: 137.20 MB/s
[26.56%] | Read: 0.7762s | Write: 0.1092s | Batch Time: 0.885407s | Total Time: 123.38s | ETA: 341.12s | Throughput: 144.57 MB/s
[26.76%] | Read: 0.8046s | Write: 0.1284s | Batch Time: 0.932972s | Total Time: 124.32s | ETA: 340.28s | Throughput: 137.20 MB/s
[26.95%] | Read: 0.7882s | Write: 0.1263s | Batch Time: 0.914527s | Total Time: 125.23s | ETA: 339.39s | Throughput: 139.96 MB/s
[27.15%] | Read: 0.8026s | Write: 0.1295s | Batch Time: 0.932141s | Total Time: 126.16s | ETA: 338.55s | Throughput: 137.32 MB/s
[27.34%] | Read: 0.7836s | Write: 0.1334s | Batch Time: 0.917040s | Total Time: 127.08s | ETA: 337.67s | Throughput: 139.58 MB/s
[27.54%] | Read: 0.7917s | Write: 0.1330s | Batch Time: 0.924691s | Total Time: 128.00s | ETA: 336.80s | Throughput: 138.42 MB/s
