nohup: ignoring input
Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.06 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 65536
Bucket size: 2048 bytes
Data read from each file per batch: 128.00MB

Total Batches: 256
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 2, K32
Memory Limit: 483544MB


posix_fallocate (68719476808 bytes) took 0.449 seconds


[26.17%] | Read: 1.5182s | Write: 0.2838s | Batch Time: 1.801997s | Total Time: 119.06s | ETA: 335.85s | Throughput: 142.06 MB/s
[26.56%] | Read: 1.5000s | Write: 0.3036s | Batch Time: 1.803570s | Total Time: 120.86s | ETA: 334.15s | Throughput: 141.94 MB/s
[26.95%] | Read: 1.5298s | Write: 0.2997s | Batch Time: 1.829499s | Total Time: 122.69s | ETA: 332.51s | Throughput: 139.93 MB/s
[27.34%] | Read: 1.5176s | Write: 0.3069s | Batch Time: 1.824457s | Total Time: 124.52s | ETA: 330.86s | Throughput: 140.32 MB/s
[27.73%] | Read: 1.5098s | Write: 0.3047s | Batch Time: 1.814478s | Total Time: 126.33s | ETA: 329.17s | Throughput: 141.09 MB/s
[28.12%] | Read: 1.5210s | Write: 0.3037s | Batch Time: 1.824652s | Total Time: 128.16s | ETA: 327.51s | Throughput: 140.30 MB/s
[28.52%] | Read: 1.5127s | Write: 0.3030s | Batch Time: 1.815747s | Total Time: 129.97s | ETA: 325.82s | Throughput: 140.99 MB/s
[28.91%] | Read: 1.5142s | Write: 0.3134s | Batch Time: 1.827592s | Total Time: 131.80s | ETA: 324.15s | Throughput: 140.08 MB/s
[29.30%] | Read: 1.5279s | Write: 0.2965s | Batch Time: 1.824412s | Total Time: 133.62s | ETA: 322.48s | Throughput: 140.32 MB/s
[29.69%] | Read: 1.5218s | Write: 0.3251s | Batch Time: 1.846820s | Total Time: 135.47s | ETA: 320.85s | Throughput: 138.62 MB/s
[30.08%] | Read: 1.5062s | Write: 0.2971s | Batch Time: 1.803279s | Total Time: 137.27s | ETA: 319.12s | Throughput: 141.96 MB/s
[30.47%] | Read: 1.5196s | Write: 0.2855s | Batch Time: 1.805100s | Total Time: 139.08s | ETA: 317.38s | Throughput: 141.82 MB/s
[30.86%] | Read: 1.5068s | Write: 0.2838s | Batch Time: 1.790644s | Total Time: 140.87s | ETA: 315.62s | Throughput: 142.97 MB/s
[31.25%] | Read: 1.5239s | Write: 0.3001s | Batch Time: 1.824006s | Total Time: 142.69s | ETA: 313.93s | Throughput: 140.35 MB/s
[31.64%] | Read: 1.5096s | Write: 0.3087s | Batch Time: 1.818353s | Total Time: 144.51s | ETA: 312.22s | Throughput: 140.79 MB/s
[32.03%] | Read: 1.5273s | Write: 0.3268s | Batch Time: 1.854085s | Total Time: 146.37s | ETA: 310.58s | Throughput: 138.07 MB/s
[32.42%] | Read: 1.4643s | Write: 0.3112s | Batch Time: 1.775438s | Total Time: 148.14s | ETA: 308.78s | Throughput: 144.19 MB/s
[32.81%] | Read: 1.4548s | Write: 0.2825s | Batch Time: 1.737310s | Total Time: 149.88s | ETA: 306.89s | Throughput: 147.35 MB/s
[33.20%] | Read: 1.4587s | Write: 0.2834s | Batch Time: 1.742069s | Total Time: 151.62s | ETA: 305.02s | Throughput: 146.95 MB/s
[33.59%] | Read: 1.4415s | Write: 0.2822s | Batch Time: 1.723693s | Total Time: 153.34s | ETA: 303.12s | Throughput: 148.52 MB/s
[33.98%] | Read: 1.4592s | Write: 0.3024s | Batch Time: 1.761605s | Total Time: 155.11s | ETA: 301.30s | Throughput: 145.32 MB/s
[34.38%] | Read: 1.4383s | Write: 0.3247s | Batch Time: 1.763009s | Total Time: 156.87s | ETA: 299.48s | Throughput: 145.21 MB/s
[34.77%] | Read: 1.4588s | Write: 0.3062s | Batch Time: 1.765019s | Total Time: 158.63s | ETA: 297.66s | Throughput: 145.04 MB/s
[35.16%] | Read: 1.4433s | Write: 0.2825s | Batch Time: 1.725848s | Total Time: 160.36s | ETA: 295.77s | Throughput: 148.33 MB/s
[35.55%] | Read: 1.4576s | Write: 0.2825s | Batch Time: 1.740070s | Total Time: 162.10s | ETA: 293.92s | Throughput: 147.12 MB/s
[35.94%] | Read: 1.4421s | Write: 0.2829s | Batch Time: 1.725070s | Total Time: 163.83s | ETA: 292.04s | Throughput: 148.40 MB/s
[36.33%] | Read: 1.4578s | Write: 0.3050s | Batch Time: 1.762768s | Total Time: 165.59s | ETA: 290.22s | Throughput: 145.23 MB/s
[36.72%] | Read: 1.4450s | Write: 0.3061s | Batch Time: 1.751115s | Total Time: 167.34s | ETA: 288.39s | Throughput: 146.19 MB/s
[37.11%] | Read: 1.5099s | Write: 0.3130s | Batch Time: 1.822972s | Total Time: 169.16s | ETA: 286.69s | Throughput: 140.43 MB/s
[37.50%] | Read: 1.5528s | Write: 0.2836s | Batch Time: 1.836371s | Total Time: 171.00s | ETA: 285.00s | Throughput: 139.41 MB/s
[37.89%] | Read: 1.5574s | Write: 0.3131s | Batch Time: 1.870439s | Total Time: 172.87s | ETA: 283.36s | Throughput: 136.87 MB/s
[38.28%] | Read: 1.5360s | Write: 0.2878s | Batch Time: 1.823840s | Total Time: 174.69s | ETA: 281.65s | Throughput: 140.36 MB/s
[38.67%] | Read: 1.5726s | Write: 0.3062s | Batch Time: 1.878836s | Total Time: 176.57s | ETA: 280.02s | Throughput: 136.25 MB/s
[39.06%] | Read: 1.5749s | Write: 0.3208s | Batch Time: 1.895701s | Total Time: 178.47s | ETA: 278.41s | Throughput: 135.04 MB/s
[39.45%] | Read: 1.5424s | Write: 0.3034s | Batch Time: 1.845800s | Total Time: 180.31s | ETA: 276.72s | Throughput: 138.69 MB/s
[39.84%] | Read: 1.5634s | Write: 0.3039s | Batch Time: 1.867272s | Total Time: 182.18s | ETA: 275.06s | Throughput: 137.10 MB/s
[40.23%] | Read: 1.5456s | Write: 0.2897s | Batch Time: 1.835279s | Total Time: 184.02s | ETA: 273.34s | Throughput: 139.49 MB/s
[40.62%] | Read: 1.5672s | Write: 0.2880s | Batch Time: 1.855191s | Total Time: 185.87s | ETA: 271.66s | Throughput: 137.99 MB/s
[41.02%] | Read: 1.5532s | Write: 0.2886s | Batch Time: 1.841749s | Total Time: 187.71s | ETA: 269.95s | Throughput: 139.00 MB/s
[41.41%] | Read: 1.5617s | Write: 0.3051s | Batch Time: 1.866781s | Total Time: 189.58s | ETA: 268.27s | Throughput: 137.13 MB/s
[41.80%] | Read: 1.5446s | Write: 0.3046s | Batch Time: 1.849124s | Total Time: 191.43s | ETA: 266.57s | Throughput: 138.44 MB/s
[42.19%] | Read: 1.5620s | Write: 0.3056s | Batch Time: 1.867583s | Total Time: 193.30s | ETA: 264.89s | Throughput: 137.08 MB/s
[42.58%] | Read: 1.5515s | Write: 0.3048s | Batch Time: 1.856333s | Total Time: 195.15s | ETA: 263.19s | Throughput: 137.91 MB/s
[42.97%] | Read: 1.5034s | Write: 0.3069s | Batch Time: 1.810230s | Total Time: 196.96s | ETA: 261.42s | Throughput: 141.42 MB/s
[43.36%] | Read: 1.4834s | Write: 0.3041s | Batch Time: 1.787478s | Total Time: 198.75s | ETA: 259.63s | Throughput: 143.22 MB/s
[43.75%] | Read: 1.4864s | Write: 0.3061s | Batch Time: 1.792487s | Total Time: 200.54s | ETA: 257.84s | Throughput: 142.82 MB/s
[44.14%] | Read: 1.4683s | Write: 0.3054s | Batch Time: 1.773680s | Total Time: 202.32s | ETA: 256.03s | Throughput: 144.33 MB/s
[44.53%] | Read: 1.4941s | Write: 0.3009s | Batch Time: 1.794970s | Total Time: 204.11s | ETA: 254.24s | Throughput: 142.62 MB/s
[44.92%] | Read: 1.4897s | Write: 0.3077s | Batch Time: 1.797454s | Total Time: 205.91s | ETA: 252.46s | Throughput: 142.42 MB/s
[45.31%] | Read: 1.4670s | Write: 0.2885s | Batch Time: 1.755457s | Total Time: 207.66s | ETA: 250.63s | Throughput: 145.83 MB/s
[45.70%] | Read: 1.4852s | Write: 0.2873s | Batch Time: 1.772474s | Total Time: 209.44s | ETA: 248.82s | Throughput: 144.43 MB/s
[46.09%] | Read: 1.4705s | Write: 0.2871s | Batch Time: 1.757528s | Total Time: 211.19s | ETA: 246.99s | Throughput: 145.66 MB/s
[46.48%] | Read: 1.4877s | Write: 0.3053s | Batch Time: 1.793070s | Total Time: 212.99s | ETA: 245.20s | Throughput: 142.77 MB/s
[46.88%] | Read: 1.4693s | Write: 0.3055s | Batch Time: 1.774854s | Total Time: 214.76s | ETA: 243.40s | Throughput: 144.24 MB/s
[47.27%] | Read: 1.4863s | Write: 0.3040s | Batch Time: 1.790333s | Total Time: 216.55s | ETA: 241.61s | Throughput: 142.99 MB/s
[47.66%] | Read: 1.4700s | Write: 0.3091s | Batch Time: 1.779169s | Total Time: 218.33s | ETA: 239.81s | Throughput: 143.89 MB/s
[48.05%] | Read: 1.4902s | Write: 0.3069s | Batch Time: 1.797109s | Total Time: 220.13s | ETA: 238.03s | Throughput: 142.45 MB/s
[48.44%] | Read: 1.4342s | Write: 0.3025s | Batch Time: 1.736680s | Total Time: 221.87s | ETA: 236.18s | Throughput: 147.41 MB/s
[48.83%] | Read: 1.4470s | Write: 0.3082s | Batch Time: 1.755191s | Total Time: 223.62s | ETA: 234.36s | Throughput: 145.85 MB/s
[49.22%] | Read: 1.4498s | Write: 0.3061s | Batch Time: 1.755919s | Total Time: 225.38s | ETA: 232.53s | Throughput: 145.79 MB/s
[49.61%] | Read: 1.4518s | Write: 0.3086s | Batch Time: 1.760337s | Total Time: 227.14s | ETA: 230.71s | Throughput: 145.43 MB/s
[50.00%] | Read: 1.4520s | Write: 0.3080s | Batch Time: 1.760005s | Total Time: 228.90s | ETA: 228.90s | Throughput: 145.45 MB/s
[50.39%] | Read: 1.4751s | Write: 0.3079s | Batch Time: 1.783060s | Total Time: 230.68s | ETA: 227.10s | Throughput: 143.57 MB/s
[50.78%] | Read: 1.4649s | Write: 0.2906s | Batch Time: 1.755576s | Total Time: 232.44s | ETA: 225.28s | Throughput: 145.82 MB/s
[51.17%] | Read: 1.4497s | Write: 0.2898s | Batch Time: 1.739484s | Total Time: 234.18s | ETA: 223.45s | Throughput: 147.17 MB/s
[51.56%] | Read: 1.4674s | Write: 0.2913s | Batch Time: 1.758701s | Total Time: 235.93s | ETA: 221.64s | Throughput: 145.56 MB/s
[51.95%] | Read: 1.4583s | Write: 0.3084s | Batch Time: 1.766684s | Total Time: 237.70s | ETA: 219.83s | Throughput: 144.90 MB/s
[52.34%] | Read: 1.4643s | Write: 0.2864s | Batch Time: 1.750736s | Total Time: 239.45s | ETA: 218.01s | Throughput: 146.22 MB/s
[52.73%] | Read: 1.4621s | Write: 0.2969s | Batch Time: 1.758970s | Total Time: 241.21s | ETA: 216.20s | Throughput: 145.54 MB/s
[53.12%] | Read: 1.4711s | Write: 0.4041s | Batch Time: 1.875237s | Total Time: 243.09s | ETA: 214.49s | Throughput: 136.52 MB/s
[53.52%] | Read: 1.4498s | Write: 0.2971s | Batch Time: 1.746909s | Total Time: 244.83s | ETA: 212.67s | Throughput: 146.54 MB/s
[53.91%] | Read: 1.5100s | Write: 0.2979s | Batch Time: 1.807943s | Total Time: 246.64s | ETA: 210.90s | Throughput: 141.60 MB/s
[54.30%] | Read: 1.5009s | Write: 0.2987s | Batch Time: 1.799646s | Total Time: 248.44s | ETA: 209.12s | Throughput: 142.25 MB/s
[54.69%] | Read: 1.5076s | Write: 0.2996s | Batch Time: 1.807231s | Total Time: 250.25s | ETA: 207.35s | Throughput: 141.65 MB/s
[55.08%] | Read: 1.5075s | Write: 0.3055s | Batch Time: 1.812964s | Total Time: 252.06s | ETA: 205.58s | Throughput: 141.21 MB/s
[55.47%] | Read: 1.5108s | Write: 0.2970s | Batch Time: 1.807716s | Total Time: 253.87s | ETA: 203.81s | Throughput: 141.62 MB/s
[55.86%] | Read: 1.5011s | Write: 0.2802s | Batch Time: 1.781263s | Total Time: 255.65s | ETA: 202.02s | Throughput: 143.72 MB/s
[56.25%] | Read: 1.5191s | Write: 0.2792s | Batch Time: 1.798256s | Total Time: 257.45s | ETA: 200.24s | Throughput: 142.36 MB/s
[56.64%] | Read: 1.5194s | Write: 0.2785s | Batch Time: 1.797943s | Total Time: 259.25s | ETA: 198.46s | Throughput: 142.38 MB/s
[57.03%] | Read: 1.4963s | Write: 0.2834s | Batch Time: 1.779651s | Total Time: 261.03s | ETA: 196.66s | Throughput: 143.85 MB/s
[57.42%] | Read: 1.5149s | Write: 0.3033s | Batch Time: 1.818195s | Total Time: 262.84s | ETA: 194.90s | Throughput: 140.80 MB/s
[57.81%] | Read: 1.4961s | Write: 0.2918s | Batch Time: 1.787930s | Total Time: 264.63s | ETA: 193.11s | Throughput: 143.18 MB/s
[58.20%] | Read: 1.5151s | Write: 0.2992s | Batch Time: 1.814277s | Total Time: 266.45s | ETA: 191.34s | Throughput: 141.10 MB/s
[58.59%] | Read: 1.5084s | Write: 0.2951s | Batch Time: 1.803463s | Total Time: 268.25s | ETA: 189.56s | Throughput: 141.95 MB/s
[58.98%] | Read: 1.4952s | Write: 0.2936s | Batch Time: 1.788834s | Total Time: 270.04s | ETA: 187.78s | Throughput: 143.11 MB/s
[59.38%] | Read: 1.4308s | Write: 0.2968s | Batch Time: 1.727621s | Total Time: 271.77s | ETA: 185.95s | Throughput: 148.18 MB/s
[59.77%] | Read: 1.4435s | Write: 0.2946s | Batch Time: 1.738015s | Total Time: 273.50s | ETA: 184.12s | Throughput: 147.29 MB/s
[60.16%] | Read: 1.4376s | Write: 0.2954s | Batch Time: 1.732958s | Total Time: 275.24s | ETA: 182.30s | Throughput: 147.72 MB/s
[60.55%] | Read: 1.4456s | Write: 0.2990s | Batch Time: 1.744624s | Total Time: 276.98s | ETA: 180.49s | Throughput: 146.74 MB/s
